,Before Accuracy,After Accuracy,Accuracy Change
0,0.5540445955404459,0.5431456854314568,-0.010898910108989135
1,0.5597440255974403,0.50994900509949,-0.04979502049795026
2,0.5528447155284472,0.6367363263673632,0.08389161083891605
3,0.5195480451954805,0.41245875412458755,-0.10708929107089293
4,0.5431456854314568,0.42755724427557246,-0.11558844115588435
5,0.5398460153984601,0.6042395760423958,0.06439356064393564
6,0.5526447355264473,0.48695130486951305,-0.06569343065693428
7,0.48405159484051596,0.6835316468353164,0.19948005199480046
8,0.5392460753924607,0.6192380761923808,0.07999200079992008
9,0.531946805319468,0.6339366063393661,0.10198980101989807
10,0.5382461753824618,0.5408459154084592,0.002599740025997388
11,0.5482451754824518,0.511948805119488,-0.03629637036296374
12,0.5801419858014198,0.6167383261673832,0.036596340365963376
13,0.561043895610439,0.4333566643335666,-0.12768723127687237
14,0.545045495450455,0.6491350864913509,0.10408959104089588
15,0.5401459854014599,0.6594340565943405,0.11928807119288065
16,0.555944405559444,0.6273372662733727,0.0713928607139287
17,0.5227477252274773,0.6291370862913709,0.10638936106389363
18,0.5275472452754725,0.5391460853914608,0.01159884011598833
19,0.5901409859014098,0.6486351364863514,0.05849415058494156
20,0.49955004499550043,0.6224377562243776,0.12288771122887715
21,0.5715428457154285,0.5788421157884212,0.007299270072992692
22,0.5171482851714828,0.39246075392460755,-0.12468753124687526
23,0.593040695930407,0.688031196880312,0.09499050094990502
24,0.5555444455554445,0.5738426157384262,0.018298170182981743
25,0.5766423357664233,0.6903309669033096,0.11368863113688632
26,0.5894410558944105,0.5151484851514848,-0.07429257074292572
27,0.49835016498350165,0.5145485451454854,0.016198380161983772
28,0.516048395160484,0.6881311868813119,0.17208279172082797
29,0.45455454454554545,0.6211378862113789,0.16658334166583344
30,0.5137486251374862,0.3772622737726227,-0.13648635136486348
31,0.5089491050894911,0.5740425957404259,0.06509349065093484
32,0.5145485451454854,0.5385461453854614,0.02399760023997599
33,0.5356464353564644,0.577042295770423,0.041395860413958596
34,0.5133486651334866,0.7119288071192881,0.19858014198580143
35,0.5372462753724627,0.6059394060593941,0.06869313068693139
36,0.5466453354664533,0.762023797620238,0.21537846215378464
37,0.49405059494050596,0.5566443355664433,0.06259374062593737
38,0.5368463153684632,0.5311468853114688,-0.005699430056994359
39,0.5087491250874913,0.56994300569943,0.061193880611938756
40,0.5896410358964104,0.5277472252774722,-0.06189381061893817
41,0.5526447355264473,0.47625237476252374,-0.07639236076392358
42,0.5035496450354965,0.47185281471852814,-0.03169683031696835
43,0.5638436156384361,0.5106489351064893,-0.05319468053194676
44,0.5248475152484752,0.5443455654434557,0.01949805019498052
45,0.5452454754524547,0.46625337466253375,-0.07899210078992097
46,0.5283471652834717,0.5741425857414258,0.04579542045795415
47,0.4634536546345365,0.5011498850114988,0.03769623037696229
48,0.52004799520048,0.417958204179582,-0.10208979102089794
49,0.5405459454054594,0.5617438256174383,0.02119788021197888
50,0.5218478152184781,0.5758424157584242,0.05399460053994609
51,0.5147485251474853,0.5492450754924507,0.03449655034496546
52,0.48165183481651835,0.48005199480051997,-0.0015998400159983883
53,0.5153484651534846,0.6534346565343465,0.13808619138086187
54,0.5321467853214679,0.5346465353464653,0.0024997500249974713
55,0.541045895410459,0.49535046495350465,-0.045695430456954345
56,0.5068493150684932,0.5943405659434057,0.0874912508749125
57,0.48705129487051296,0.6872312768723128,0.20017998200179982
58,0.5717428257174283,0.5641435856414359,-0.007599240075992442
59,0.5414458554144586,0.6359364063593641,0.09449055094490555
60,0.5543445655434457,0.48325167483251674,-0.07109289071092895
61,0.41235876412358763,0.5091490850914908,0.09679032096790319
62,0.43565643435656437,0.6803319668033196,0.24467553244675527
63,0.514048595140486,0.5999400059994,0.08589141085891405
64,0.5325467453254674,0.6348365163483651,0.10228977102289771
65,0.5178482151784821,0.525947405259474,0.008099190080991914
66,0.5214478552144786,0.5243475652434757,0.002899710028997138
67,0.49865013498650135,0.6080391960803919,0.10938906109389057
68,0.5391460853914608,0.6220377962203779,0.08289171082891711
69,0.42785721427857215,0.6662333766623337,0.23837616238376158
70,0.5062493750624938,0.5553444655534446,0.04909509049095084
71,0.48465153484651535,0.5936406359364064,0.10898910108989102
72,0.46885311468853114,0.5725427457254274,0.10368963103689627
73,0.5484451554844516,0.5268473152684732,-0.021597840215978437
74,0.5560443955604439,0.5112488751124887,-0.044795520447955206
75,0.5222477752224778,0.5914408559144085,0.06919308069193075
76,0.5523447655234477,0.6015398460153984,0.04919508049195076
77,0.45485451454854514,0.45215478452154784,-0.0026997300269973046
78,0.5093490650934906,0.5583441655834417,0.04899510048995104
79,0.5722427757224278,0.6205379462053795,0.04829517048295173
80,0.5268473152684732,0.5253474652534746,-0.0014998500149985272
81,0.5381461853814619,0.5342465753424658,-0.003899610038996082
82,0.49725027497250274,0.6241375862413758,0.1268873112688731
83,0.5508449155084492,0.46735326467353266,-0.0834916508349165
84,0.5392460753924607,0.6364363563643636,0.09719028097190285
85,0.5189481051894811,0.5523447655234477,0.0333966603339666
86,0.5438456154384561,0.49475052494750527,-0.04909509049095084
87,0.5593440655934406,0.5402459754024598,-0.019098090190980854
88,0.535946405359464,0.6098390160983902,0.07389261073892617
89,0.5065493450654934,0.5754424557544245,0.06889311068893111
90,0.5168483151684832,0.6842315768423157,0.16738326167383255
91,0.5332466753324667,0.6279372062793721,0.09469053094690538
92,0.49105089491050896,0.6479352064793521,0.15688431156884314
93,0.5075492450754925,0.4978502149785021,-0.009699030096990358
94,0.5395460453954605,0.5877412258774123,0.048195180481951816
95,0.5252474752524747,0.4697530246975302,-0.05549445055494451
96,0.5828417158284172,0.47835216478352166,-0.10448955104489549
97,0.5126487351264873,0.601039896010399,0.08839116088391163
98,0.5384461553844615,0.5687431256874312,0.03029697030296974
99,0.5654434556544345,0.48085191480851913,-0.08459154084591541
