,Before Accuracy,After Accuracy,Accuracy Change
0,0.5375462453754625,0.9278072192780722,0.3902609739026097
1,0.5236476352364764,0.907009299070093,0.3833616638336166
2,0.5758424157584242,0.9132086791320868,0.3373662633736626
3,0.5137486251374862,0.9186081391860814,0.4048595140485952
4,0.5657434256574343,0.8856114388561144,0.3198680131986801
5,0.5209479052094791,0.9013098690130988,0.3803619638036196
6,0.4344565543445655,0.8916108389161084,0.4571542845715428
7,0.508049195080492,0.8722127787221278,0.3641635836416358
8,0.5343465653434657,0.8847115288471152,0.3503649635036495
9,0.5780421957804219,0.8887111288871112,0.3106689331066893
10,0.5389461053894611,0.8918108189181082,0.3528647135286471
11,0.5125487451254874,0.8659134086591341,0.3533646635336467
12,0.5236476352364764,0.892010798920108,0.3683631636836316
13,0.4675532446755324,0.891010898910109,0.4234576542345765
14,0.5444455554444556,0.8861113888611138,0.3416658334166582
15,0.5285471452854714,0.9065093490650936,0.3779622037796221
16,0.5097490250974902,0.8941105889411058,0.3843615638436156
17,0.5297470252974702,0.883011698830117,0.3532646735326468
18,0.5622437756224378,0.8828117188281172,0.3205679432056794
19,0.53994600539946,0.8943105689431057,0.3543645635436456
20,0.5111488851114888,0.9049095090490952,0.3937606239376062
21,0.5468453154684532,0.8652134786521348,0.3183681631836816
22,0.5575442455754425,0.8971102889711029,0.3395660433956604
23,0.5638436156384361,0.8835116488351165,0.3196680331966803
24,0.4926507349265073,0.8913108689131087,0.3986601339866014
25,0.5396460353964604,0.8982101789821018,0.3585641435856413
26,0.512048795120488,0.8883111688831117,0.3762623737626237
27,0.5285471452854714,0.8751124887511249,0.3465653434656535
28,0.4936506349365063,0.9023097690230976,0.4086591340865913
29,0.5115488451154885,0.8886111388861114,0.3770622937706229
30,0.5596440355964404,0.8822117788221178,0.3225677432256774
31,0.5711428857114289,0.9067093290670932,0.3355664433556644
32,0.527947205279472,0.8726127387261274,0.3446655334466554
33,0.468953104689531,0.8866113388661134,0.4176582341765824
34,0.5224477552244775,0.8761123887611239,0.3536646335366463
35,0.5551444855514449,0.8783121687831217,0.3231676832316767
36,0.4770522947705229,0.8943105689431057,0.4172582741725827
37,0.4978502149785021,0.8611138886111389,0.3632636736326368
38,0.519048095190481,0.9027097290270972,0.3836616338366163
39,0.5587441255874412,0.8914108589141085,0.3326667333266673
40,0.4593540645935406,0.9068093190680931,0.4474552544745525
41,0.501949805019498,0.8753124687531247,0.3733626637336267
42,0.5204479552044795,0.9195080491950804,0.3990600939906009
43,0.5130486951304869,0.8916108389161084,0.3785621437856215
44,0.5089491050894911,0.9013098690130988,0.3923607639236076
45,0.5377462253774623,0.9202079792020798,0.3824617538246174
46,0.5088491150884912,0.9001099890010998,0.3912608739126086
47,0.497950204979502,0.9156084391560844,0.4176582341765823
48,0.4721527847215278,0.896010398960104,0.4238576142385762
49,0.5361463853614639,0.8803119688031197,0.3441655834416558
50,0.5273472652734726,0.8849115088491151,0.3575642435756424
51,0.5785421457854215,0.8964103589641036,0.3178682131786821
52,0.4651534846515348,0.8832116788321168,0.418058194180582
53,0.5333466653334666,0.8993100689931007,0.3659634036596341
54,0.5306469353064693,0.9166083391660834,0.3859614038596141
55,0.535046495350465,0.8822117788221178,0.3471652834716527
56,0.4991500849915009,0.8982101789821018,0.3990600939906009
57,0.5605439456054394,0.9023097690230976,0.3417658234176582
58,0.5273472652734726,0.8859114088591141,0.3585641435856415
59,0.4963503649635036,0.8867113288671132,0.3903609639036096
60,0.5113488651134886,0.8827117288271172,0.3713628637136286
61,0.522047795220478,0.8983101689831017,0.3762623737626237
62,0.5048495150484952,0.8894110588941105,0.3845615438456153
63,0.5321467853214679,0.9098090190980902,0.3776622337766223
64,0.5157484251574842,0.8833116688331167,0.3675632436756325
65,0.5384461553844615,0.9012098790120988,0.3627637236276373
66,0.5713428657134286,0.8835116488351165,0.3121687831216878
67,0.5434456554344566,0.9048095190480951,0.3613638636136386
68,0.5385461453854614,0.8939106089391061,0.3553644635536447
69,0.498950104989501,0.8889111088891111,0.38996100389961
70,0.5406459354064593,0.8836116388361164,0.342965703429657
71,0.5135486451354865,0.905009499050095,0.3914608539146085
72,0.5456454354564544,0.8533146685331466,0.3076692330766922
73,0.565043495650435,0.8973102689731027,0.3322667733226677
74,0.551944805519448,0.8823117688231177,0.3303669633036696
75,0.4713528647135286,0.9131086891310868,0.4417558244175582
76,0.4982501749825017,0.8628137186281372,0.3645635436456354
77,0.5458454154584541,0.8861113888611138,0.3402659734026597
78,0.5245475452454754,0.8866113388661134,0.362063793620638
79,0.5498450154984501,0.8891110888911109,0.3392660733926608
80,0.5404459554044595,0.8907109289071092,0.3502649735026497
81,0.5211478852114788,0.8886111388861114,0.3674632536746326
82,0.5480451954804519,0.9002099790020998,0.3521647835216478
83,0.4716528347165283,0.9055094490550945,0.4338566143385661
84,0.5251474852514748,0.9027097290270972,0.3775622437756225
85,0.5428457154284572,0.9063093690630936,0.3634636536346365
86,0.541045895410459,0.8904109589041096,0.3493650634936506
87,0.5393460653934606,0.8937106289371063,0.3543645635436456
88,0.5221477852214779,0.8818118188181182,0.3596640335966403
89,0.5288471152884712,0.9178082191780822,0.388961103889611
90,0.5331466853314668,0.8955104489551045,0.3623637636236376
91,0.5493450654934506,0.8998100189981002,0.3504649535046495
92,0.5503449655034497,0.9126087391260874,0.3622637736226377
93,0.5693430656934306,0.8864113588641136,0.3170682931706829
94,0.5235476452354765,0.9036096390360964,0.3800619938006199
95,0.5334466553344666,0.8866113388661134,0.3531646835316469
96,0.5061493850614939,0.888011198880112,0.3818618138186181
97,0.5292470752924707,0.926007399260074,0.3967603239676033
98,0.5463453654634537,0.9072092790720928,0.3608639136086391
99,0.5348465153484652,0.8867113288671132,0.351864813518648
100,0.46485351464853514,0.8988101189881011,0.433956604339566
